Timestamp,Svr_detect,Svr_connect,Ss_request,Ss_Established
20210516_1410-1420,0,1,4,17
20210516_1420-1430,0,1,4,15
20210516_1430-1440,0,1,4,24
20210516_1440-1450,0,1,3,31
20210516_1450-1500,0,1,4,29
20210516_1500-1510,0,1,3,24
20210516_1510-1520,0,1,2,25
20210516_1520-1530,0,1,4,23
20210516_1530-1540,0,1,3,21
20210516_1540-1550,0,1,4,14
20210516_1550-1600,0,1,2,11
20210516_1600-1610,0,1,3,16
20210516_1610-1620,0,1,5,19
20210516_1620-1630,0,1,5,18
20210516_1630-1640,0,1,3,16
20210516_1640-1650,0,1,4,16
20210516_1650-1700,0,1,4,21
20210516_1700-1710,0,1,4,19
20210516_1710-1720,0,1,2,20
20210516_1720-1730,0,1,1,22
20210516_1730-1740,0,1,3,23
20210516_1740-1750,0,1,4,23
20210516_1750-1800,0,1,3,22
20210516_1800-1810,0,1,3,25
20210516_1810-1820,0,1,2,20
20210516_1820-1830,0,1,3,12
20210516_1830-1840,0,1,2,13
20210516_1840-1850,0,1,2,17
20210516_1850-1900,0,1,3,11
20210516_1900-1910,0,1,3,13
20210516_1910-1920,0,1,3,8
20210516_1920-1930,0,1,3,11
20210516_1930-1940,0,1,2,8
20210516_1940-1950,0,1,4,9
20210516_1950-2000,0,1,3,8
20210516_2000-2010,0,1,3,9
20210516_2010-2020,0,1,4,11
20210516_2020-2030,0,1,5,11
20210516_2030-2040,0,1,5,12
20210516_2040-2050,0,1,3,13
20210516_2050-2100,0,1,2,13
20210516_2100-2110,0,1,4,11
20210516_2110-2120,0,1,4,8
20210516_2120-2130,0,1,4,20
20210516_2130-2140,0,1,3,29
20210516_2140-2150,0,1,3,46
20210516_2150-2200,0,0,3,39
20210516_2200-2210,1,1,3,31
20210516_2210-2220,1,1,1,18
20210516_2220-2230,1,1,3,19
20210516_2230-2240,1,1,2,19
20210516_2240-2250,1,1,4,19
20210516_2250-2300,1,1,5,17
20210516_2300-2310,0,1,4,11
20210516_2310-2320,0,1,5,13
20210516_2320-2330,0,1,4,12
20210516_2330-2340,0,1,4,13
20210516_2340-2350,0,1,4,16
20210516_2350-0000,0,0,3,19
20210517_0000-0010,0,1,3,17
20210517_0010-0020,0,1,2,14
20210517_0020-0030,0,1,2,8
20210517_0030-0040,0,1,3,8
20210517_0040-0050,0,1,3,9
20210517_0050-0100,0,1,2,9
20210517_0100-0110,0,1,3,8
20210517_0110-0120,0,1,3,6
20210517_0120-0130,0,1,3,6
20210517_0130-0140,0,1,3,12
20210517_0140-0150,0,1,1,11
20210517_0150-0200,0,1,3,12
20210517_0200-0210,0,1,2,7
20210517_0210-0220,0,1,3,8
20210517_0220-0230,0,1,3,11
20210517_0230-0240,0,1,2,11
20210517_0240-0250,0,1,3,10
20210517_0250-0300,0,1,2,10
20210517_0300-0310,0,1,2,5
20210517_0310-0320,0,1,3,5
20210517_0320-0330,0,1,3,9
20210517_0330-0340,0,1,3,8
20210517_0340-0350,0,0,3,4
20210517_0350-0400,0,1,2,3
20210517_0400-0410,0,1,3,6
20210517_0410-0420,0,1,4,6
20210517_0420-0430,0,1,2,3
20210517_0430-0440,0,1,3,4
20210517_0440-0450,0,1,2,6
20210517_0450-0500,0,1,3,9
20210517_0500-0510,0,1,3,8
20210517_0510-0520,0,1,1,8
20210517_0520-0530,0,1,4,12
20210517_0530-0540,0,1,2,9
20210517_0540-0550,0,0,3,24
20210517_0550-0600,0,1,3,25
20210517_0600-0610,0,1,2,35
20210517_0610-0620,0,1,3,32
20210517_0620-0630,0,1,2,26
20210517_0630-0640,0,1,3,27
20210517_0640-0650,0,1,3,21
20210517_0650-0700,0,1,4,18
20210517_0700-0710,1,1,2,13
20210517_0710-0720,1,1,2,10
20210517_0720-0730,1,1,1,11
20210517_0730-0740,1,1,3,9
20210517_0740-0750,1,1,4,14
20210517_0750-0800,1,1,2,16
20210517_0800-0810,0,1,3,13
20210517_0810-0820,0,1,2,10
20210517_0820-0830,0,1,3,17
20210517_0830-0840,0,1,4,19
20210517_0840-0850,0,1,2,18
20210517_0850-0900,0,1,3,15
20210517_0900-0910,0,1,2,18
20210517_0910-0920,0,2,4,17
20210517_0920-0930,0,1,3,11
20210517_0930-0940,0,0,2,13
20210517_0940-0950,0,1,2,14
20210517_0950-1000,0,1,2,14
20210517_1000-1010,0,1,4,16
20210517_1010-1020,0,1,3,18
20210517_1020-1030,0,1,4,19
20210517_1030-1040,0,1,2,23
20210517_1040-1050,0,1,2,26
20210517_1050-1100,0,1,1,25
20210517_1100-1110,0,1,3,18
20210517_1110-1120,0,2,5,21
20210517_1120-1130,0,2,3,17
20210517_1130-1140,0,1,3,17
20210517_1140-1150,0,1,3,15
20210517_1150-1200,0,1,6,12
20210517_1200-1210,0,2,4,12
20210517_1210-1220,0,1,2,12
20210517_1220-1230,0,1,3,13
20210517_1230-1240,0,1,3,10
20210517_1240-1250,0,1,5,8
20210517_1250-1300,0,1,3,14
20210517_1300-1310,0,1,3,17
20210517_1310-1320,0,1,3,19
20210517_1320-1330,0,0,2,13
20210517_1330-1340,0,1,2,13
20210517_1340-1350,0,1,5,14
20210517_1350-1400,0,1,5,13
20210517_1400-1410,0,1,4,18
20210517_1410-1420,0,2,3,16
20210517_1420-1430,0,2,1,20
20210517_1430-1440,0,1,3,20
20210517_1440-1450,0,1,4,16
20210517_1450-1500,0,1,3,19
20210517_1500-1510,0,1,3,22
20210517_1510-1520,0,1,3,30
20210517_1520-1530,0,0,5,29
20210517_1530-1540,0,1,3,20
20210517_1540-1550,0,1,3,13
20210517_1550-1600,0,1,2,10
20210517_1600-1610,0,1,2,14
20210517_1610-1620,0,1,3,16
20210517_1620-1630,0,1,3,14
20210517_1630-1640,0,1,3,13
20210517_1640-1650,0,1,2,15
20210517_1650-1700,0,1,2,19
20210517_1700-1710,0,1,2,16
20210517_1710-1720,0,1,4,16
20210517_1720-1730,0,1,4,20
20210517_1730-1740,0,1,2,27
20210517_1740-1750,0,1,2,26
20210517_1750-1800,0,1,3,16
20210517_1800-1810,0,1,7,14
20210517_1810-1820,0,1,6,22
20210517_1820-1830,0,2,4,26
20210517_1830-1840,0,2,4,25
20210517_1840-1850,0,1,4,17
20210517_1850-1900,0,1,4,17
20210517_1900-1910,0,2,3,31
20210517_1910-1920,0,0,2,25
20210517_1920-1930,0,3,2,30
20210517_1930-1940,0,1,2,27
20210517_1940-1950,0,1,3,24
20210517_1950-2000,0,1,4,15
20210517_2000-2010,0,1,3,14
20210517_2010-2020,0,1,2,13
20210517_2020-2030,0,1,3,15
20210517_2030-2040,0,1,3,15
20210517_2040-2050,0,1,4,25
20210517_2050-2100,0,1,4,24
20210517_2100-2110,0,1,2,13
20210517_2110-2120,0,1,1,5
20210517_2120-2130,0,1,1,7
20210517_2130-2140,0,1,4,14
20210517_2140-2150,0,1,4,14
20210517_2150-2200,0,1,3,12
20210517_2200-2210,0,1,2,17
20210517_2210-2220,0,1,2,21
20210517_2220-2230,0,1,3,17
20210517_2230-2240,0,1,3,14
20210517_2240-2250,0,1,2,11
20210517_2250-2300,0,1,2,12
20210517_2300-2310,0,0,2,12
20210517_2310-2320,0,1,3,11
20210517_2320-2330,0,1,3,15
20210517_2330-2340,0,1,3,11
20210517_2340-2350,0,1,3,14
20210517_2350-0000,0,1,2,16
20210518_0000-0010,0,1,2,19
20210518_0010-0020,0,1,5,17
20210518_0020-0030,0,1,4,12
20210518_0030-0040,0,1,3,15
20210518_0040-0050,0,1,1,13
20210518_0050-0100,0,1,1,15
20210518_0100-0110,0,0,3,16
20210518_0110-0120,0,1,6,19
20210518_0120-0130,0,1,3,14
20210518_0130-0140,0,1,3,10
20210518_0140-0150,0,1,2,10
20210518_0150-0200,0,1,4,13
20210518_0200-0210,0,1,3,10
20210518_0210-0220,0,1,3,6
20210518_0220-0230,0,1,2,3
20210518_0230-0240,0,1,2,5
20210518_0240-0250,0,1,4,7
20210518_0250-0300,0,1,5,4
20210518_0300-0310,0,1,3,5
20210518_0310-0320,0,1,3,6
20210518_0320-0330,0,1,2,10
20210518_0330-0340,0,1,3,9
20210518_0340-0350,0,1,4,5
20210518_0350-0400,0,1,5,4
20210518_0400-0410,0,1,3,6
20210518_0410-0420,0,1,1,6
20210518_0420-0430,0,1,1,7
20210518_0430-0440,0,1,3,6
20210518_0440-0450,0,1,5,5
20210518_0450-0500,0,0,4,3
20210518_0500-0510,0,1,2,3
20210518_0510-0520,0,1,3,5
20210518_0520-0530,0,1,4,5
20210518_0530-0540,0,1,4,8
20210518_0540-0550,0,1,2,7
20210518_0550-0600,0,1,2,8
20210518_0600-0610,0,1,1,11
20210518_0610-0620,0,1,3,14
20210518_0620-0630,0,1,4,20
20210518_0630-0640,0,1,3,23
20210518_0640-0650,0,1,3,28
20210518_0650-0700,0,1,1,24
20210518_0700-0710,0,1,2,12
20210518_0710-0720,0,1,3,14
20210518_0720-0730,0,1,5,11
20210518_0730-0740,0,1,3,12
20210518_0740-0750,0,1,1,10
20210518_0750-0800,0,1,1,12
20210518_0800-0810,0,1,3,14
20210518_0810-0820,0,1,4,12
20210518_0820-0830,0,2,5,13
20210518_0830-0840,0,1,3,16
20210518_0840-0850,0,0,3,16
20210518_0850-0900,0,1,5,14
20210518_0900-0910,0,1,5,12
20210518_0910-0920,0,1,3,13
20210518_0920-0930,0,1,3,12
20210518_0930-0940,0,1,3,10
20210518_0940-0950,0,1,4,11
20210518_0950-1000,0,1,4,13
20210518_1000-1010,0,1,5,15
20210518_1010-1020,0,2,4,16
20210518_1020-1030,0,1,4,17
20210518_1030-1040,0,1,3,17
20210518_1040-1050,0,1,3,17
20210518_1050-1100,0,1,4,23
20210518_1100-1110,0,1,3,21
20210518_1110-1120,0,1,1,21
20210518_1120-1130,0,1,2,14
20210518_1130-1140,0,1,3,14
20210518_1140-1150,0,1,5,18
20210518_1150-1200,0,1,3,23
20210518_1200-1210,0,1,3,23
20210518_1210-1220,0,1,2,17
20210518_1220-1230,0,1,4,14
20210518_1230-1240,0,1,4,12
20210518_1240-1250,0,1,3,21
20210518_1250-1300,0,1,4,20
20210518_1300-1310,0,1,2,19
20210518_1310-1320,0,1,3,10
20210518_1320-1330,0,1,3,14
20210518_1330-1340,1,1,3,17
20210518_1340-1350,1,1,3,17
20210518_1350-1400,1,1,1,20
20210518_1400-1410,1,1,3,14
20210518_1410-1420,1,1,4,19
20210518_1420-1430,1,2,6,20
20210518_1430-1440,0,1,3,20
20210518_1440-1450,0,2,1,13
20210518_1450-1500,0,1,0,18
20210518_1500-1510,0,1,4,20
20210518_1510-1520,0,1,5,27
20210518_1520-1530,0,2,3,25
20210518_1530-1540,0,1,5,27
20210518_1540-1550,0,1,1,21
20210518_1550-1600,0,1,3,21
20210518_1600-1610,0,1,3,21
20210518_1610-1620,0,1,2,20
20210518_1620-1630,0,1,3,18
20210518_1630-1640,0,1,1,18
20210518_1640-1650,0,1,3,21
20210518_1650-1700,0,2,3,16
20210518_1700-1710,0,1,3,8
20210518_1710-1720,1,1,3,10
20210518_1720-1730,1,1,1,17
20210518_1730-1740,1,1,2,16
20210518_1740-1750,0,1,4,26
20210518_1750-1800,0,1,5,20
20210518_1800-1810,0,1,3,20
20210518_1810-1820,0,1,3,27
20210518_1820-1830,0,0,0,25
20210518_1830-1840,0,1,4,24
20210518_1840-1850,0,1,6,9
20210518_1850-1900,0,1,5,3
20210518_1900-1910,0,1,5,7
20210518_1910-1920,0,1,3,11
20210518_1920-1930,0,1,5,18
20210518_1930-1940,0,1,4,16
20210518_1940-1950,0,1,2,14
20210518_1950-2000,0,1,3,11
20210518_2000-2010,0,1,1,20
20210518_2010-2020,0,1,3,17
20210518_2020-2030,0,1,3,13
20210518_2030-2040,0,1,4,10
20210518_2040-2050,0,1,3,11
20210518_2050-2100,0,1,2,10
20210518_2100-2110,0,1,1,16
20210518_2110-2120,0,1,3,10
20210518_2120-2130,0,1,4,17
20210518_2130-2140,0,1,3,20
20210518_2140-2150,0,1,2,19
20210518_2150-2200,0,1,0,18
20210518_2200-2210,0,1,4,16
20210518_2210-2220,0,0,4,9
20210518_2220-2230,0,1,3,14
20210518_2230-2240,0,1,3,9
20210518_2240-2250,0,1,1,11
20210518_2250-2300,0,1,3,9
20210518_2300-2310,0,1,3,13
20210518_2310-2320,0,1,3,17
20210518_2320-2330,0,1,3,18
20210518_2330-2340,0,1,1,20
20210518_2340-2350,0,1,2,19
20210518_2350-0000,0,1,3,21
20210519_0000-0010,0,1,4,14
20210519_0010-0020,0,1,3,16
20210519_0020-0030,0,1,2,15
20210519_0030-0040,0,1,1,15
20210519_0040-0050,0,1,3,16
20210519_0050-0100,0,1,4,14
20210519_0100-0110,0,1,4,13
20210519_0110-0120,0,1,2,12
20210519_0120-0130,0,1,0,8
20210519_0130-0140,0,1,3,4
20210519_0140-0150,0,1,4,10
20210519_0150-0200,0,1,4,14
20210519_0200-0210,0,1,3,18
20210519_0210-0220,0,1,1,12
20210519_0220-0230,0,1,2,13
20210519_0230-0240,0,1,4,12
20210519_0240-0250,0,1,3,12
20210519_0250-0300,0,1,3,10
20210519_0300-0310,0,1,2,8
20210519_0310-0320,0,1,2,10
20210519_0320-0330,0,1,4,6
20210519_0330-0340,0,1,3,9
20210519_0340-0350,0,1,3,9
20210519_0350-0400,0,1,2,4
20210519_0400-0410,0,1,1,6
20210519_0410-0420,0,1,5,4
20210519_0420-0430,0,1,4,8
20210519_0430-0440,0,1,3,8
20210519_0440-0450,0,1,2,3
20210519_0450-0500,0,1,0,5
20210519_0500-0510,0,1,3,2
20210519_0510-0520,0,1,4,5
20210519_0520-0530,0,1,4,14
20210519_0530-0540,0,1,3,16
20210519_0540-0550,0,1,3,14
20210519_0550-0600,0,1,2,4
20210519_0600-0610,0,1,3,7
20210519_0610-0620,0,1,3,15
20210519_0620-0630,0,1,3,14
20210519_0630-0640,0,1,3,9
20210519_0640-0650,0,1,2,6
20210519_0650-0700,1,1,3,12
20210519_0700-0710,1,1,3,15
20210519_0710-0720,1,1,4,10
20210519_0720-0730,1,1,2,11
20210519_0730-0740,1,1,1,8
20210519_0740-0750,1,1,3,12
20210519_0750-0800,0,1,4,15
20210519_0800-0810,0,1,4,13
20210519_0810-0820,0,1,2,7
20210519_0820-0830,0,1,0,4
20210519_0830-0840,0,1,2,6
20210519_0840-0850,0,1,4,13
20210519_0850-0900,0,1,4,17
20210519_0900-0910,0,2,3,18
20210519_0910-0920,0,2,2,9
20210519_0920-0930,0,1,2,14
20210519_0930-0940,0,1,3,10
20210519_0940-0950,0,1,2,15
20210519_0950-1000,0,1,3,16
20210519_1000-1010,0,0,2,15
20210519_1010-1020,0,1,3,16
20210519_1020-1030,0,1,3,15
20210519_1030-1040,0,1,3,18
20210519_1040-1050,0,1,4,23
20210519_1050-1100,0,2,2,24
20210519_1100-1110,0,1,1,24
20210519_1110-1120,0,1,2,21
20210519_1120-1130,0,1,4,29
20210519_1130-1140,0,1,4,28
20210519_1140-1150,0,1,2,26
20210519_1150-1200,0,2,1,16
20210519_1200-1210,0,0,2,17
20210519_1210-1220,0,1,5,6
20210519_1220-1230,0,1,3,10
20210519_1230-1240,0,1,3,13
20210519_1240-1250,0,1,2,18
20210519_1250-1300,0,1,2,22
20210519_1300-1310,0,1,3,14
20210519_1310-1320,0,2,2,21
20210519_1320-1330,0,1,4,19
20210519_1330-1340,0,2,2,22
20210519_1340-1350,0,2,2,17
20210519_1350-1400,0,1,5,18
20210519_1400-1410,0,0,4,17
20210519_1410-1420,0,2,6,14
20210519_1420-1430,0,1,5,17
20210519_1430-1440,0,1,4,18
20210519_1440-1450,0,2,3,17
20210519_1450-1500,0,2,4,24
20210519_1500-1510,0,1,3,28
20210519_1510-1520,0,1,2,19
20210519_1520-1530,0,1,1,19
20210519_1530-1540,0,1,2,14
20210519_1540-1550,0,1,4,22
20210519_1550-1600,0,1,3,18
20210519_1600-1610,0,0,3,18
20210519_1610-1620,0,1,2,19
20210519_1620-1630,0,2,2,18
20210519_1630-1640,0,1,3,13
20210519_1640-1650,0,1,2,14
20210519_1650-1700,0,1,4,13
20210519_1700-1710,0,1,2,15
20210519_1710-1720,0,1,2,14
20210519_1720-1730,0,2,2,17
20210519_1730-1740,0,1,3,26
20210519_1740-1750,0,1,5,31
20210519_1750-1800,0,1,2,30
20210519_1800-1810,0,1,2,16
20210519_1810-1820,0,1,2,14
20210519_1820-1830,0,2,5,19
20210519_1830-1840,0,3,4,24
20210519_1840-1850,0,3,3,19
20210519_1850-1900,0,1,2,11
20210519_1900-1910,0,1,3,15
20210519_1910-1920,0,1,6,19
20210519_1920-1930,0,1,3,22
20210519_1930-1940,0,1,4,18
20210519_1940-1950,0,1,3,19
20210519_1950-2000,0,2,3,13
20210519_2000-2010,0,1,3,6
20210519_2010-2020,0,1,3,13
20210519_2020-2030,0,2,4,18
20210519_2030-2040,0,3,2,15
20210519_2040-2050,0,1,3,13
20210519_2050-2100,0,1,2,8
20210519_2100-2110,0,3,3,15
20210519_2110-2120,0,1,3,18
20210519_2120-2130,0,1,2,18
20210519_2130-2140,0,1,2,18
20210519_2140-2150,0,1,3,19
20210519_2150-2200,0,1,4,16
20210519_2200-2210,0,1,3,17
20210519_2210-2220,0,1,3,13
20210519_2220-2230,0,1,1,16
20210519_2230-2240,0,1,2,14
20210519_2240-2250,0,1,4,11
20210519_2250-2300,0,1,3,18
20210519_2300-2310,0,1,5,20
20210519_2310-2320,0,1,2,20
20210519_2320-2330,0,1,3,16
20210519_2330-2340,0,1,2,17
20210519_2340-2350,0,1,2,18
20210519_2350-0000,0,1,3,12
20210520_0000-0010,0,1,2,10
20210520_0010-0020,0,1,3,12
20210520_0020-0030,0,1,2,11
20210520_0030-0040,0,1,3,16
20210520_0040-0050,0,1,4,13
20210520_0050-0100,0,2,2,15
20210520_0100-0110,0,1,2,13
20210520_0110-0120,0,1,2,11
20210520_0120-0130,0,2,4,14
20210520_0130-0140,0,1,3,12
20210520_0140-0150,0,1,3,13
20210520_0150-0200,0,1,1,10
20210520_0200-0210,0,1,2,16
20210520_0210-0220,0,1,3,19
20210520_0220-0230,0,1,3,21
20210520_0230-0240,0,1,4,16
20210520_0240-0250,0,1,2,11
20210520_0250-0300,0,1,3,11
20210520_0300-0310,0,1,2,10
20210520_0310-0320,0,1,3,2
20210520_0320-0330,0,1,3,5
20210520_0330-0340,0,2,3,6
20210520_0340-0350,0,1,4,9
20210520_0350-0400,0,1,2,6
20210520_0400-0410,0,2,3,8
20210520_0410-0420,0,1,3,7
20210520_0420-0430,0,1,3,7
20210520_0430-0440,0,1,2,7
20210520_0440-0450,0,1,2,10
20210520_0450-0500,0,1,3,7
20210520_0500-0510,0,1,3,3
20210520_0510-0520,0,1,3,5
20210520_0520-0530,0,1,2,10
20210520_0530-0540,0,1,4,13
20210520_0540-0550,0,1,3,9
20210520_0550-0600,0,0,3,7
20210520_0600-0610,0,1,3,10
20210520_0610-0620,0,1,2,13
20210520_0620-0630,0,1,5,15
20210520_0630-0640,0,1,2,14
20210520_0640-0650,0,2,2,12
20210520_0650-0700,0,2,3,11
20210520_0700-0710,1,2,2,12
20210520_0710-0720,0,1,4,14
20210520_0720-0730,0,1,2,17
20210520_0730-0740,0,1,4,21
20210520_0740-0750,0,1,3,17
20210520_0750-0800,0,0,3,16
20210520_0800-0810,0,1,2,20
20210520_0810-0820,0,1,3,17
20210520_0820-0830,0,1,3,25
20210520_0830-0840,0,1,3,20
20210520_0840-0850,0,1,2,20
20210520_0850-0900,0,1,1,20
20210520_0900-0910,0,1,3,15
20210520_0910-0920,0,3,3,15
20210520_0920-0930,0,1,3,12
20210520_0930-0940,0,1,3,11
20210520_0940-0950,0,1,2,10
20210520_0950-1000,0,0,3,12
20210520_1000-1010,,,,
20210520_1010-1020,0,2,2,17
20210520_1020-1030,0,1,3,17
20210520_1030-1040,0,1,3,17
20210520_1040-1050,0,1,3,23
20210520_1050-1100,0,1,3,25
20210520_1100-1110,0,1,2,23
20210520_1110-1120,0,1,3,26
20210520_1120-1130,0,1,3,30
20210520_1130-1140,0,1,2,29
20210520_1140-1150,0,1,3,23
20210520_1150-1200,0,1,3,15
20210520_1200-1210,0,2,3,18
20210520_1210-1220,0,1,2,15
20210520_1220-1230,0,1,2,9
20210520_1230-1240,0,1,4,8
20210520_1240-1250,0,1,4,11
20210520_1250-1300,0,1,4,17
20210520_1300-1310,0,1,4,19
20210520_1310-1320,0,1,4,14
20210520_1320-1330,0,1,3,18
20210520_1330-1340,0,1,3,14
20210520_1340-1350,0,1,2,18
20210520_1350-1400,0,1,3,14
20210520_1400-1410,0,1,3,20
20210520_1410-1420,1,1,3,21
20210520_1420-1430,1,1,4,20
20210520_1430-1440,1,1,2,20
20210520_1440-1450,1,1,3,16
20210520_1450-1500,1,2,2,18
20210520_1500-1510,1,1,2,21
20210520_1510-1520,0,1,4,18
20210520_1520-1530,0,1,3,17
20210520_1530-1540,0,2,3,13
20210520_1540-1550,0,2,2,19
20210520_1550-1600,0,1,1,23
20210520_1600-1610,0,1,3,26
20210520_1610-1620,0,1,3,17
20210520_1620-1630,0,2,3,14
20210520_1630-1640,0,1,3,15
20210520_1640-1650,0,1,3,18
20210520_1650-1700,0,2,3,30
20210520_1700-1710,0,1,3,32
20210520_1710-1720,0,1,2,36
20210520_1720-1730,0,1,4,23
20210520_1730-1740,0,2,4,23
20210520_1740-1750,1,1,3,26
20210520_1750-1800,0,1,3,26
20210520_1800-1810,1,1,3,22
20210520_1810-1820,1,1,3,19
20210520_1820-1830,1,1,2,17
20210520_1830-1840,1,1,2,24
20210520_1840-1850,1,1,3,29
20210520_1850-1900,1,1,3,25
20210520_1900-1910,0,1,3,20
20210520_1910-1920,0,1,2,20
20210520_1920-1930,0,2,2,20
20210520_1930-1940,0,2,3,12
20210520_1940-1950,0,1,4,15
20210520_1950-2000,0,1,3,15
20210520_2000-2010,0,1,3,19
20210520_2010-2020,0,1,2,15
20210520_2020-2030,0,1,3,12
20210520_2030-2040,0,1,3,9
20210520_2040-2050,0,1,1,11
20210520_2050-2100,0,1,3,19
20210520_2100-2110,0,1,2,21
20210520_2110-2120,0,1,3,19
20210520_2120-2130,0,1,3,17
20210520_2130-2140,0,1,2,16
20210520_2140-2150,0,0,4,18
20210520_2150-2200,0,1,2,13
20210520_2200-2210,0,1,4,23
20210520_2210-2220,0,1,4,26
20210520_2220-2230,0,1,4,23
20210520_2230-2240,0,1,3,17
20210520_2240-2250,0,1,3,13
20210520_2250-2300,0,1,5,15
20210520_2300-2310,0,1,5,20
20210520_2310-2320,0,1,5,11
20210520_2320-2330,0,1,3,15
20210520_2330-2340,0,1,5,15
20210520_2340-2350,0,0,3,15
20210520_2350-0000,0,1,4,18
20210521_0000-0010,0,1,3,14
20210521_0010-0020,0,1,1,15
20210521_0020-0030,0,1,3,15
20210521_0030-0040,0,1,2,14
20210521_0040-0050,0,1,4,13
20210521_0050-0100,0,1,3,13
20210521_0100-0110,0,1,2,16
20210521_0110-0120,0,1,2,20
20210521_0120-0130,0,1,2,19
20210521_0130-0140,0,1,4,16
20210521_0140-0150,0,0,3,10
20210521_0150-0200,0,1,5,7
20210521_0200-0210,0,1,2,9
20210521_0210-0220,0,1,2,10
20210521_0220-0230,0,1,1,12
20210521_0230-0240,0,1,3,6
20210521_0240-0250,0,1,4,4
20210521_0250-0300,0,1,2,2
20210521_0300-0310,0,1,3,4
20210521_0310-0320,0,1,2,4
20210521_0320-0330,0,1,4,5
20210521_0330-0340,0,1,5,5
20210521_0340-0350,0,0,3,5
20210521_0350-0400,0,1,3,7
20210521_0400-0410,0,1,3,7
20210521_0410-0420,0,1,4,3
20210521_0420-0430,0,1,3,1
20210521_0430-0440,0,1,6,4
20210521_0440-0450,0,1,2,6
20210521_0450-0500,0,1,2,6
20210521_0500-0510,0,1,2,6
20210521_0510-0520,0,1,3,8
20210521_0520-0530,0,1,4,10
20210521_0530-0540,0,1,3,6
20210521_0540-0550,0,0,2,10
20210521_0550-0600,0,1,1,9
20210521_0600-0610,0,1,3,9
20210521_0610-0620,0,1,4,15
20210521_0620-0630,0,1,3,19
20210521_0630-0640,0,1,3,21
20210521_0640-0650,0,1,2,19
20210521_0650-0700,1,1,4,18
20210521_0700-0710,1,1,3,19
20210521_0710-0720,1,1,1,19
20210521_0720-0730,1,1,2,14
20210521_0730-0740,1,1,2,7
20210521_0740-0750,1,1,5,2
20210521_0750-0800,0,1,5,9
20210521_0800-0810,0,1,4,22
20210521_0810-0820,0,1,3,31
20210521_0820-0830,0,1,3,36
20210521_0830-0840,0,2,3,34
20210521_0840-0850,0,1,3,23
20210521_0850-0900,0,1,4,22
20210521_0900-0910,0,1,3,17
20210521_0910-0920,0,1,2,16
20210521_0920-0930,0,1,1,11
20210521_0930-0940,0,1,4,15
20210521_0940-0950,0,1,4,15
20210521_0950-1000,0,1,2,17
20210521_1000-1010,0,2,2,22
20210521_1010-1020,0,1,2,22
20210521_1020-1030,0,1,5,27
20210521_1030-1040,0,1,3,21
20210521_1040-1050,0,1,2,26
20210521_1050-1100,0,2,2,24
20210521_1100-1110,0,1,3,30
20210521_1110-1120,0,1,3,21
20210521_1120-1130,0,1,3,26
20210521_1130-1140,0,1,3,21
20210521_1140-1150,0,1,2,30
20210521_1150-1200,0,1,2,22
20210521_1200-1210,0,1,3,16
20210521_1210-1220,0,1,3,8
20210521_1220-1230,0,1,4,12
20210521_1230-1240,0,1,2,10
20210521_1240-1250,0,1,2,9
20210521_1250-1300,0,1,1,9
20210521_1300-1310,0,1,5,16
20210521_1310-1320,0,1,5,26
20210521_1320-1330,0,2,4,25
20210521_1330-1340,0,2,3,21
20210521_1340-1350,0,1,3,10
20210521_1350-1400,0,1,4,12
20210521_1400-1410,0,1,5,17
20210521_1410-1420,0,1,3,14
20210521_1420-1430,0,1,3,15
20210521_1430-1440,0,1,2,17
20210521_1440-1450,0,2,3,24
20210521_1450-1500,0,2,3,24
20210521_1500-1510,0,1,5,18
20210521_1510-1520,0,3,3,19
20210521_1520-1530,0,2,3,17
20210521_1530-1540,0,0,4,14
20210521_1540-1550,0,1,6,10
20210521_1550-1600,0,1,5,11
20210521_1600-1610,0,1,4,12
20210521_1610-1620,0,1,2,14
20210521_1620-1630,0,1,1,18
20210521_1630-1640,0,1,5,23
20210521_1640-1650,0,1,4,24
20210521_1650-1700,0,2,3,24
20210521_1700-1710,0,1,2,18
20210521_1710-1720,0,1,2,19
20210521_1720-1730,0,1,3,15
20210521_1730-1740,0,1,3,14
20210521_1740-1750,0,2,2,14
20210521_1750-1800,0,1,2,21
20210521_1800-1810,0,1,3,27
20210521_1810-1820,0,1,3,26
20210521_1820-1830,0,1,4,19
20210521_1830-1840,0,1,3,20
20210521_1840-1850,0,1,2,28
20210521_1850-1900,0,1,2,31
20210521_1900-1910,0,1,2,29
20210521_1910-1920,0,1,5,22
20210521_1920-1930,0,1,4,22
20210521_1930-1940,0,0,3,20
20210521_1940-1950,0,1,1,17
20210521_1950-2000,0,1,1,11
20210521_2000-2010,0,1,3,7
20210521_2010-2020,0,1,4,9
20210521_2020-2030,0,1,4,10
20210521_2030-2040,0,1,3,12
20210521_2040-2050,0,1,3,13
20210521_2050-2100,0,1,4,13
20210521_2100-2110,0,1,4,13
20210521_2110-2120,0,1,3,14
20210521_2120-2130,0,1,2,14
20210521_2130-2140,0,0,2,15
20210521_2140-2150,0,1,3,11
20210521_2150-2200,0,1,4,12
20210521_2200-2210,0,2,3,12
20210521_2210-2220,0,2,3,17
20210521_2220-2230,0,1,1,17
20210521_2230-2240,0,1,2,20
20210521_2240-2250,0,1,3,20
20210521_2250-2300,0,1,4,23
20210521_2300-2310,0,1,3,24
20210521_2310-2320,0,1,1,20
20210521_2320-2330,0,1,1,17
